"title","lyrics","sheet_url","moment"
"Santo 1982","229
Tempo Comum
A. SANTO, SANTO, SANTO,
É O SENHOR.
SANTO, SANTO, SANTO,
É O SENHOR.
DEUS DO UNIVERSO.
S. Oscéuseaterra
estão cheios da tua glória.
A. HOSSANA, HOSSANA,
HOSSANA, HOSSANA
NO ALTO DOS CÉUS.
HOSSANA, HOSSANA,
HOSSANA, HOSSANA
NO ALTO DOS CÉUS.
S. Bendito é o que vem
em nome do Senhor,
em nome do Senhor.
A. HOSSANA, HOSSANA....
229","https://media.ressuscitou.pt/book/santo_1982.png","Liturgia"
"Santo 1988","230
Tempo Comum
S. Santo, Santo, Santo. S. Bendito é o que vem
A. SANTO, SANTO, SANTO. em nome do Senhor.
S. Oscéuseaterra A. BENDITO É O QUE VEM
estão cheios da tua glória. EM NOME DO SENHOR.
A. OS CÉUS EA TERRA S. Hossana no alto dos céus.
ESTÃO CHEIOS DA TUA GLÓRIA. A. HOSSANA NO ALTO DOS CÉUS.
S. Hossana no alto dos céus. S. Santo, Santo, Santo.
A. HOSSANA NO ALTO DOS CÉUS. A. SANTO, SANTO, SANTO.
S. Santo, Santo, Santo. S. Santo, Santo, Santo.
A. SANTO, SANTO, SANTO. A. SANTO, SANTO, SANTO.
230","https://media.ressuscitou.pt/book/santo_1988.png","Liturgia"
"Santo Hebreu","226 JH
Tempo de Quaresma
A. SANTO É SANTO, SANTO É SANTO; S. Bendito o que vem
SANTO É SANTO, SANTO É SANTO; em nome do Senhor.
SANTO É SANTO, JAVÉ SABAOTH.
A. BENDITO O QUE VEM
S. Oscéuseaterra EM NOME DO SENHOR.
estão cheios da tua glória.
S. Hossana nas alturas,
A. OS CÉUS EA TERRA hossana.
ESTÃO CHEIOS DA TUA GLÓRIA.
A. HOSSANA NAS ALTURAS,
S. Hossana nas alturas, HOSSANA.
hossana.
| A. SANTO É SANTO...
A. HOSSANA NAS ALTURAS,
HOSSANA.
A. SANTO É SANTO....
226","https://media.ressuscitou.pt/book/santo_hebreu.png","Liturgia"
"Santo Palestina 74","227
Tempo Pascal
A. SANTO, SANTO, SANTO; A. HOSSANA, HOSSANA,
SANTO, SANTO, SANTO; HOSSANA, HOSSANA,
SANTO, SANTO, SANTO, HOSSANA, HOSSANA,
SANTO É O SENHOR, HOSSANA, HOSSANA,
JAVÉ SABAOTH, HOSSANA NO ALTO DOS CÉUS,
JAVÉ SABAOTH. HOSSANA, HOSSANA.
S. Oscéuseaterra S. Bendito é o que vem
estão cheios, em nome,
estão cheios da tua glória. em nome do Senhor.
A. HOSSANA, HOSSANA....
227","https://media.ressuscitou.pt/book/santo_palestina_74.png","Liturgia"
"Santo Palomeras 65","225
Tempo do Advento - Natal
A. SANTO, SANTO, SANTO, S. Bendito é o que vem
SANTO É O SENHOR, em nome do Senhor,
DEUS DO UNIVERSO, bendito é o que vem
SANTO É O SENHOR. em nome do Senhor.
S. Cheios estão os céus A. HOSSANA NAS ALTURAS,
e a terra da Tua glória. BENDITO É O QUE VEM,
Hossana, hossana, hossana, BENDITO É O QUE VEM
hossana nas alturas. EM NOME DO SENHOR.
A. SANTO, SANTO, SANTO.... A. SANTO, SANTO, SANTO....
225","https://media.ressuscitou.pt/book/santo_palomeras_65.png","Liturgia"
"Santo Roma 77","228
Tempo Comum
A. SANTO, SANTO, SANTO; | (BIS)
SANTO, SANTO, SANTO.

S. Oscéuseaterra
estão cheios,
estão cheios da tua glória.

A. HOSSANA, HOSSANA, HOSSANA, HOSSANA,
HOSSANA, HOSSANA, NO ALTO DOS CÉUS.
HOSSANA, HOSSANA, HOSSANA, HOSSANA,
HOSSANA, HOSSANA, NO ALTO DOS CÉUS.

A. SANTO, SANTO, SANTO...

S. Bendito é o que vem
em nome,
em nome do Senhor.

] |
A. HOSSANA, HOSSANA, HOSSANA, HOSSANA....
A. SANTO, SANTO, SANTO...
228","https://media.ressuscitou.pt/book/santo_roma_77.png","Liturgia"
"Se estais ressuscitados com Cristo","= Em 147
Travenelastiiradim Colossenses 3, 1-4
A. SE ESTAIS RESSUSCITADOS COM CRISTO S. Aspirai às coisas do Céu
BUSCAI AS COISAS DO ALTO, e não às da terra:
ONDE ESTÁ CRISTO, A. ASPIRAI ÀS COISAS DO CÉU
ONDE ESTÁ CRISTO, . E NÃO ÀS DA TERRA;
SENTADO À DIREITA DE DEUS.
| S. Porque estais mortos,
S. Aspirai às coisas do Céu e a vossa vida está escondida,
e não às da terra; o unida a Cristo em Deus.
A. ASPIRAI ÀS COISAS DO CÉU A. PORQUE ESTAIS MORTOS,
E NÃO ÀS DA TERRA; E A VOSSA VIDA ESTÁ ESCONDIDA,
UNIDA A CRISTO EM DEUS.
S. Porque estais mortos, .
Porque estais mortos, S. E quando aparecer Cristo,
e a vossa vida está escondida, que é a vossa vida,
unida a Cristo, em Deus. então também vós o
o aparecereis gloriosos com Ele.
E quando aparecer Cristo,
que é a vossa vida, A. SE ESTAIS RESSUSCITADOS COM CRISTO...
então também vós o
aparecereis gloriosos com Ele.
A. SE ESTAIS RESSUSCITADOS COM CRISTO...
147","https://media.ressuscitou.pt/book/se_estais_ressuscitados_com_cristo.png","Branco|Páscoa - Pentecostes"
"Se hoje escutardes a sua voz","148 |
Salmo 95 (94)
A. SE HOJE ESCUTARDES A SUA VOZ, S. Oxalá! Oxalá escuteis hoje a sua voz:
NÃO ENDUREÇAIS O CORAÇÃO. “Não endureçais o coração!
como em Meribá,
S. Vinde, cantemos ao Senhor, como no dia de Massá no deserto,
aclamemos o rochedo que nos salva: onde os vossos pais
vamos à sua presença dando graças, duvidaram de Mim,
aclamando-O com cânticos e salmos. apesar de terem visto as minhas obras,
| obrigaram-Me a fazer a sua vontade.
A. SE HOJE ESCUTARDES A SUA VOZ... ,
Durante quarenta anos
S. Porque o Senhor é um Deus grande, essa geração Me desgostou,
maior que todos os deuses; e Eu disse: |
d'Ele é o mar, d'Ele é a terra, É um povo de coração transviado,
d'Ele são os cimos dos montes, não quer conhecer os meus caminhos”.
| Por isso:
A. SE HOJE ESCUTARDES A SUA VOZ... 'Não entrarão no meu descanso"".”
S. Vinde, prostremo-nos em terra, A. SE HOJE ESCUTARDES A SUA VOZ...
bendizendo o Senhor, nosso criador.
Porque Ele é o nosso Deus, e nós o seu povo,
somos o seu rebanho, as ovelhas que Ele conduz.
A. SE HOJE ESCUTARDES A SUA VOZ...
148","https://media.ressuscitou.pt/book/se_hoje_escutardes_a_sua_voz.png","Branco|Laudes|Salmodia"
"Se me refugiei no Senhor","149
Salmo 11 (10)
A. SEME REFUGIEI NO SENHOR, Mas o Senhor, o Senhor,
COMO PODEIS DIZER-ME, está no seu templo santo,
COMO PODEIS DIZER-ME tem o seu trono no céu, .
QUE FUJA COMO PÁSSARO PARA O MONTE, os seus olhos observam o mundo,
QUE FUJA COMO PÁSSARO PARA O MONTE. as suas pupilas as acções dos homens.
E O Senhor perscruta o justo,
S. Eu sei que os malvados retesam o arco ;
7 mas também perscruta os malvados,
e ajustam as setas na corda ;
e o Senhor não ama a violência,
para ferir na sombra o inocente. 5
e o Senhor não ama a violência.
Mas quando falham os fundamentos, 7
TE A. SE ME REFUGIEI NO SENHOR...
o que pode fazer o justo,
o que pode fazer o justo?
149","https://media.ressuscitou.pt/book/se_me_refugiei_no_senhor.png","Branco|Penitencial"
"Se o Senhor não constrói a casa","150 | |
E RS
Salmo 127 (126)
| º A
S. SE O SENHOR NÃO CONSTRÓI A CASA, | BISA)
e |
EM VÃO SE CANSAM OS CONSTRUTORES.
S. Seo Senhor não guarda a cidade,
em vão vigiam as sentinelas.
Se o Senhor não guarda a cidade...
| a
A. SE O SENHOR NÃO CONSTRÓI A CASA...
S. Em vão vos levantais de madrugada
e o descanso retardais para conseguir o pão;
Deus o dá aos seus amigos enquanto dormem.
A. DEUS O DÁ AOS SEUS AMIGOS ENQUANTO DORMEMNM.
| ”
A. SEO SENHOR NÃO CONSTRÓIA CASA...
S. Um dom do Senhor são os filhos,
são como flechas nas mãos de um guerreiro
os filhos da juventude.
Feliz o homem que tem cheia a sua aljava!
Não temerá ao chegarem à sua porta os inimigos.
| a
A. SE O SENHOR NÃO CONSTRÓIA CASA...
150","https://media.ressuscitou.pt/book/se_o_senhor_nao_constroi_a_casa.png","Branco|Laudes|Entrada"
"Senhor, Tu me perscrutas","Não SENHOR, TU ME PERSCRUTAS
Salmo 139 (138)
S. Senhor, Tu me perscrutas e conheces, ACOSSAS-ME POR DETRÁS,
Tu sabes quando me deito e me levanto; ATACAS-ME PELA FRENTE,
sondas os meus pensamentos de longe, E AO MESMO TEMPO
são-te iemiiics os meus camiinis: ESTÁ SOBRE MIM A TUA MÃO.
Ainda não está na minha língua a palavra, E ISSO É CIÊNCIA MISTERIOSA PARA MIM,
e já Tu, Senhor, a conheces toda. CIÊNCIA QUE NÃO CHEGO A COMPREENDER,
o CIÊNCIA TÃO ELEVADA QUE NÃO ENTENDO.
Acossas-me por detrás, , |
atacas-me pela frente, S. Senhor, Tu me perscrutas e conheces,
e ao mesmo tempo o sondas e provas o meu SER o
está sobre mim a Tua mão. para que eu não siga um caminho de duplicidade,
para que não me afaste, nunca,
E isso é ciência misteriosa para mim, do teu caminho.
ciência que não chego a compreender,
ciência tão elevada que não entendo.
A. AONDE IREI LONGE DO TEU ESPÍRITO?
AONDE DO TEU ROSTO ESCAPAREI?
SE SUBO ATÉ AO CÉU, LÁ ESTÁS TU;
SE DESÇO ATÉ À MORTE, AÍ TE ENCONTRO.
316","https://media.ressuscitou.pt/book/senhor_tu_me_perscrutas.png","Azul"
"Senhor, ajuda-me a não duvidar de ti","| + 151
| São João da Cruz | |

S. Senhor, ajuda-me Senhor, sinto o meu coração que se desloca,

a não duvidar de Ti. que se abre e se derrama,

| como água que inunda o teu jardim.

A. SENHOR, AJUDA-ME, SENHOR, |

A NÃO DUVIDAR DE TI. A. SENHOR, AJUDA-ME, SENHOR...

SENHOR, AJUDA-ME, SENHOR,

A NÃO DUVIDAR NUNCA DO TEU AMOR. A. E NESTA CHAMA DO TEU AMOR OBSCURA,

NESTA TELA QUE ENVOLVE A MINHA ALMA

S. Tua graça derramando, E A SUFOCA, ,

deixou o meu coração já florido, SINTO O MEU CORAÇÃO QUE SE DESLOCA,

de mil ânsias de amor, QUE SE ABRE E SE DERRAMA,

de mil ânsias de amor. COMO ÁGUA QUE INUNDA O TEU JARDIM.

Que nada mais posso que sofrer,

que viver num gemido.

E nesta chama do teu amor obscura,

nesta tela que envolve a minha alma

e a sufoca,

151","https://media.ressuscitou.pt/book/senhor_ajudame_a_nao_duvidar_de_ti.png","Branco|Penitencial|Comunhão"
"Senhor, não me corrijas na tua cólera","152 |
| = Salmo 6 |
S. Senhor, não me corrijas na tua cólera, pois ninguém entre os mortos Te recorda,
no teu furor não me castigues. A. POIS NINGUÉM ENTRE OS MORTOS
Ê TE RECORDA,
A. SENHOR, NÃO ME CORRIJAS S. nem nos infernos se canta o teu louvor.
NA TUA CÓLERA, A. NEM NOS INFERNOS SE CANTA
NO TEU FUROR NÃO ME CASTIGUES. O TEU LOUVOR.
S. Tem piedade de mim, A. SENHOR, NÃO ME CORRIJAS...
tem piedade, Senhor,
que estou sem forças. S. Estou esgotado de gemer,
inundo de lágrimas o meu leito;
Cura-me Tu, Senhor, os meus olhos consomem-se de angústia,
que se desconjuntam os meus ossos, envelheço entre inimigos.
está desfeita a minha alma, ,
e Tu, Senhor, até quando...? Afastai-vos de mim, malvados,
A. E TU, SENHOR, ATÉ QUANDO...? porque o Senhor escuta os meus soluços,
o Senhor acolhe a minha oração.
A. SENHOR, NÃO ME CORRIJAS...
A. SENHOR, NÃO ME CORRIJAS...
S. Volta-Te, Senhor,
reanima a minha alma, S. ETu, Senhor, até quando...?
cura-me Tu, Senhor, por tua misericórdia, A. E TU, SENHOR, ATÉ QUANDO...?
152","https://media.ressuscitou.pt/book/senhor_nao_me_corrijas_na_tua_colera.png","Branco"
"Senta-te, solitário e silencioso","Lamentações 3
S. Meu Deus, meu Deus, . Mas que posso eu fazer,

Tu me conduziste, Tu me conduziste se até me falta a esperança,
e me fizeste caminhar nas Tas a esperança que vem do Senhor,

que vem do Senhor?
Construíste para mim um jugo, E º
e apertaste a minha cabeça, A. SENTA-TE, SOLITÁRIO E SILENCIOSO,
a minha cabeça eo maxilar. PORQUE DEUS TO IMPÔS. |

HUMILHA A TUA BOCA NO Pó,
Retesaste o teuarco | TALVEZ HAJA ESPERANÇA.
e fixaste-me, fixaste-me OFERECE A FACE A QUEM TE BATE.
como alvo das tuas setas.

PORQUE NÃO REJEITA
Mesmo quando jiico e gemo, RERA SEMPRE O SENHOR; (BIS)
Tu sufocas, sufocas MESMO QUANDO AFLIGE,
a minha oração. USA DE MISERICÓRDIA.
Contemplar a minha miséria S. Segundo o seu grande amor.
e a minha vida Enenio ]
é para mim amargura e fel.

317","https://media.ressuscitou.pt/book/sentate_solitario_e_silencioso.png","Penitencial|Azul"
"Sequência do Corpus Christi","232
PRN Solenidade do Corpo e Sangue de Cristo
S. Louva, Sião, o Salvador, S. É o banquete do novo rei,
Ele é teu guia e teu Pastor, a nova Páscoa e a nova lei,
louva-O com hinos e cânticos. onde o antigo termina.
A. ESTE É O PÃO DOS ANJOS, Ao velho segue-se o novo,
PÃO DOS QUE FAZEM CAMINHO; a verdade afasta a sombra:
ESTE É O PÃO DOS FILHOS. tudo é luz, já não há trevas!
A. ESTE É O PÃO DOS ANJOS...
S. Canta com todo o fervor,
ao pão vivo que dá vida: S. Cristo deixa em sua memória
este é o tema do cântico o que fez na santa ceia,
e o objecto do louvor. e que nós renovamos.
A. ESTE É O PÃO DOS ANJOS...
Obedientes à sua palavra,
S. Cremos que Ele Se doou, consagramos pão e vinho,
ao grupo de doze irmãos, hóstia de salvação!
em fraterna e santa ceia. A. ESTE É O PÃO DOS ANJOS....
Esta é a festa solene S. É dogma para os cristãos
na qual celebramos | que o pão se torna carne
a primeira e santa ceia. e que o vinho se faz sangue.
A. ESTE É O PÃO DOS ANJOS... A. ESTE É O PÃO DOS ANJOS...
= “Inspirado no hino: “Lauda Sion Salvatorem” de São Tomás de Aquino para a solenidade do Corpus Christi. (ver nota)

233

S. Tu não vês, tu não compreendes; S. Ó Senhor, que tudo sabes!

mas a fé o confirma Ó Senhor, que tudo podes,

para além da razão. que nos sacias nesta terra!

O que se vê é sinal, Conduz os teus irmãos

e esconde um grande mistério, à ceia celeste,

uma realidade sublime. na alegria dos santos.
A. ESTE É O PÃO DOS ANJOS...
S. Comes carne, bebes sangue,

sob as duas espécies, |

mas Cristo permanece inteiro.

Quer sejam um, quer sejam mil, No convívio de itinerantes de Espanha, em 20083, o Kiko

igualmente O recebem cantou este hino na Eucaristia, como cântico de entrada.

9 Naquela ocasião utilizou como refrão o texto em latim,

que reproduzimos a seguir, a fim de poder ser utilizado

e Ele nunca Se consome. pelos salmistas, se no parecer apropriado ps a
A. ESTE É O PÃO DOS ANJOS... Pad
S. Bom pastor, pão verdadeiro, A. LAUDA, SION, SALVATOREM,

de nós tem piedade. LAUDA DUCEM ET PASTOREM

|

Dá-nos os bens eternos IN HYMNIS ET CANTICIS.

na terra dos vivos.
A. ESTE É O PÃO DOS ANJOS....

233","https://media.ressuscitou.pt/book/sequencia_do_corpus_christi-1.png","Páscoa - Pentecostes|Liturgia"
"Sermão da Montanha","406 pa
Lucas 6, 20-38
Travessão: 3.º trasto
S. Erguendo os olhos para os seus discípulos, S. Aide vós, quando todos os homens
Jesus dizia: disserem bem de vós! ]
Foi assim que fizeram com os falsos profetas.
| p
“Felizes vós, os pobres, | | (BIS 4) Mas, a vós que me escutais, Eu digo:
porque é vosso o Reino de Deus.
|
R A. AMAIOS VOSSOS INIMIGOS,
Felizes vós, que agora tendes fome, (BIS A)
] E (BIS A) FAZEI BEM AOS QUE VOS ODEIAM.
porque sereis saciados.
Felizes vós, que agora chorais, S. A quem te bater numa face,
(BIS A) | (BIS A)
porque haveis de rir. apresenta também a outra.
Felizes sereis, quando vos odiarem, A quem te leve a capa, | (BIS A)
e vos insultarem, por causa do filho do Homem. não recuses a túnica.
Alegrai-vos nesse dia, º º ,
a vossa recompensa será grande no Céu. A quem levar o que é teu, | (BIS A)
não lho reclames.
Ai de vós, os ricos,
F (BIS A) |
porque já recebestes a vossa consolação! A. AMAI OS VOSSOS INIMIGOS...
Ai de vós, que agora estais saciados, F 51 Fai
(BIS A) S. Não julgueis. (BIS A)
porque tereis fome! º F
Não condeneis. (BIS A)
Ai de vós, que rides agora, Perdoai, (BIS A)
F (BIS A) F.
porque tereis choro e aflição! e sereis perdoados.” (BIS A)
406","https://media.ressuscitou.pt/book/sermao_da_montanha.png","Comunhão|Verde"
"Shemá Israel","318 SHEMÁ ISRAE

a rio Deuterenómio 6, 4-9

S. Shemá Israel, Shemá Israel, A. SHEMÁ ISRAEL...
Adonai Elohenu, Adonai Ehad. ESCUTA ISRAEL...

A. SHEMÁ ISRAEL, SHEMÁ ISRAEL, S. Ensina-o aos teus filhos, Israel,
ADONAI ELOHENU, ADONAI EHAD. fala-lhes em aa

quando caminhes pela rua,

ESCUTA ISRAEL, - SHEMÁ ISRAEL Eno dias o it Des.
ESCUTA ISRAEL, -SHEMÁ ISRAEL , E
(0) SENHOR Este é o primeiro mandamento da vida,
É O NOSSO DEUS, -ADONAI ELOHENU fo) segundo é semelhante a este:
O SENHOR É UM. - ADONAI EHAD. ama o teu próximo como a ti mesmo,
] e terás, terás a vida eterna.

S. Amarás o Senhor, teu Deus, o
com todo o teu coração, A. SHEMÁ ISRAEL...
com toda a tua alma,
com todas as tuas picas S. Shemá Israel,

, A. SHEMÁ ISRAEL,
Grava estas palavras ADONAI ELOHENU, ADONAI EHAD.
como Sá nas palmas das tuas mãos,
como memorial entre os teus olhos,
nos mb da tua casa e nas portas.
a “ Canta-se a 2 vozes intercalando o português (voz baixa) com o hebraico (voz alta)","https://media.ressuscitou.pt/book/shema_israel.png","Páscoa - Pentecostes|Azul"
"Shlom-Lej Mariam","| 153
Avé Maria em aramaico antigo
A. SHLOM-LEJ MARIAM, S. Maria, não chores.
MALIATH TAI BUTH, Maria, Maria, Maria,
MARAN, MARAN AMEJ, ai aai, ai aai, aai!
MARAN, MARAN AME. |
| A. SANTA, SANTA MARIA...
S. Ave Maria, cheia de graça,
o Senhor, o Senhor está contigo, Ê S. Maria, ajuda-nos,
bendita és Tu, entre todas as mulheres, Maria, ajuda-nos.
e bendito é o fruto do teu ventre, Jesus. Virgem Maria,
| ai ai aaai aaaaaaaai!
A. SANTA, SANTA MARIA, ajuda-nos.
MÃE, MÃE DE DEUS, |
ROGA, ROGA POR NÓS, (BIS) 7 à
QUE SOMOS, A. SHLOM-LEJ MARIAM...
QUE SOMOS PECADORES.
153","https://media.ressuscitou.pt/book/shlomlej_mariam.png","Branco|Final|Virgem Maria"
"Sião, mãe dos povos","154

Travessão: 2.º trasto Salmo 87 (86)

S. O seu fundamento está sobre os montes santos, S. O Senhor escreve no livro dos povos:
o Senhor ama as portas de Sião “Este nasceu nela”.
mais que todas as moradas de Jacob. E dançando cantarão:

. “Estão em ti as minhas fontes”.
De ti se dizem coisas estupendas,
cidade de Deus. S. E dançando, dançando, cantarão:
A. E DANÇANDO, DANÇANDO, CANTARÃO:
Recordo Rahab e Babilónia,
Palestina, Tiro e Etiópia; S. “As minhas fontes estão em ti”.
quando alguém nasce nelas A. “AS MINHAS FONTES ESTÃO EM T!”.
diz-se: “Este nasceu ali”,
mas de Sião diz-se: “Mãe”. A. MÃE, MÃE, CIDADE DE DEUS!
MÃE, MÃE, CIDADE DE DEUS!

S. Porque todos nela nasceram.

A. PORQUE TODOS NELA NASCERAM.

S. O Senhor, Ele mesmo a edificou.

A. O SENHOR, ELE MESMO A EDIFICOU.

- po

A. MÃE, MÃE, CIDADE DE DEUS!

MÃE, MÃE, CIDADE DE DEUS!
154","https://media.ressuscitou.pt/book/siao_mae_dos_povos.png","Branco|Final"
"Sola a solo","155
Hino
S. Sola a solo, sob a cruz, A. SOLA A SOLO, SOB A CRUZ,
Maria, quem te poderá separar? MARIA, QUEM TE PODERÁ SEPARAR?
VIRGEM só,
Virgem só, MÃE, TORRE TRESPASSADA.
Mãe, torre trespassada.
S. Coluna de amor,
Coluna de amor, tu susténs o céu
tu susténs o céu da nossa débil fé.
da nossa débil fé.
A. SOLAASOLO...
A. SOLAA SOLO,
MÃE, CHEIA DE DEUS,
ROGA POR NÓS, 185)
QUE SOMOS PECADORES.
155","https://media.ressuscitou.pt/book/sola_a_solo.png","Branco|Virgem Maria"
"Stabat mater dolorosa","156 |
Sequência do século xim
S. Stabat Mater dolorosa S. Qual é o homem que não chora
juxta crucem lacrimosa, ao ver a Mãe de Cristo
dum pendebat filius. em tanto suplício?
A. STABAT MATER DOLOROSA Pelos pecados da sua gente,
JUXTA CRUCEM LACRIMOSA, ela vê Jesus em tormentos
DUM PENDEBAT FILIUS. e submetido aos açoites.
S. Asua alma era um gemido, A. STABAT MATER DOLOROSA...
era uma dor, era um grito,
quando uma espada a trespassou. S. Ela vêo seu Filho amado
morrer, desolado,
Oh quão triste, quão aflita entregando-nos o seu espírito.
está a Mãe bendita
do Unigénito. Ó Cristo, quando eu morrer, o
pela tua bendita Mãe, faz-me alcançar
A. STABAT MATER DOLOROSA... a palma da vitória.
A. AMEN, AMEN, AMEN.
156","https://media.ressuscitou.pt/book/stabat_mater_dolorosa.png","Branco|Penitencial|Virgem Maria"
"Suba o Esposo ao lenho do seu tálamo","o Hino de São Quodvultdeus
Travessão: 3.º trasto
A. SUBA O ESPOSO, S. Oh que grande sacramento destas bodas!
| ; [
SUBA, AO LENHO DO SEU TALAMO; Que mistério este Esposo e esta Esposa!
SUBA O NOSSO ESPOSO, AO LEITO,
AO LEITO DO SEU TÁLAMO. AEsposa tomao véu |
|
: quando morre o seu Esposo
S. Durma, morrendo e abra-se o seu costado, F ;
e o Esposo une-se à Esposa
e saia a Igreja virgem. ;
quando da morte se separa;
Ferido no seu lado, logo saiu
| E quando o Esposo é elevado aos Céus
sangue e água, sangue e água. |
a Esposa torna-se fecunda sobre a terra.
Água com que a Esposa foi lavada, E
A. SUBA O ESPOSO...
sangue que recebe como dote.
Dorme Adão e é criada Eva.
Morre Cristo e é formada a Igreja.
A. SUBA O ESPOSO...
407","https://media.ressuscitou.pt/book/suba_o_esposo_ao_lenho_do_seu_talamo.png","Verde"
"Te Deum","234
Hino
S. Nós vos louvamos, ó Deus, S. Vós despedaçastes as cadeias da morte
nós vos bendizemos, Senhor, e abristes as portas do Céu.
Vós estais sentado à direita de Deus, na glória do Pai,
toda a terra vos adora, e de novo haveis de vir para julgar
Pai eterno e omnipotente. os vivos e os mortos.
A. AVÓS CANTAM OS ANJOS...
A. AVÓS CANTAM OS ANJOS,
E TODAS AS POTESTADES DOS CÉUS, S. Socorrei os vossos servos, Senhor,
s ANTO, SANTO, SANTO, que remistes com o vosso Sangue precioso,
e recebei-os na luz da glória,
SANTO, SANTO, SANTO, na assembleia dos vossos Santos.
O SENHOR DEUS DO UNIVERSO.
Salvai o vosso povo, Senhor,
S. O coro glorioso dos Apóstolos, e abençoai a vossa herança;
a falange venerável dos Profetas, sede o seu pastor e guia através dos tempos
o exército resplandecente dos Mártires e conduzi-os às fontes da vida eterna.
cantam os vossos louvores.
A. AVÓS CANTAM OS ANJOS...
A santa Igreja anuncia por toda a terra
a glória do vosso nome: S. Nós vos bendiremos todos os dias da nossa vida
Deus de infinita majestade, e louvaremos para sempre o vosso nome.
Pai, Filho e Espírito Santo. Dignai-vos, Senhor, neste dia, livrar-nos do pecado.
Tende piedade de nós, Senhor, tende piedade de nós.
A. AVÓS CANTAM OS ANJOS...
Desça sobre nós a vossa misericórdia,
S. Senhor Jesus Cristo, Rei da Glória, porque em Vós esperamos.
Filho do Eterno Pai, Em Vós espero, meu Deus,
para salvar o homem, não serei confundido eternamente
tomastes a condição humana
no seio da Virgem Maria. A. AVÓS CANTAM OS ANJOS....
234","https://media.ressuscitou.pt/book/te_deum.png","Laudes|Liturgia"
"Tomar-vos-ei dentre as nações","| | 157
o Ezequiel 36, 24-28
A. TOMAR-VOS-EI DE ENTRE AS NAÇÕES,
REUNIR-VOS-El DE TODOS OS POVOS,
VOS ASPERGIREI COM ÁGUA PURA,
E EU VOS PURIFICAREI.
S. Dar-vos-ei um coração novo,
infundirei em vós um espírito novo,
tirar-vos-ei o coração de pedra,
e vos darei um coração de carne.
A. TOMAR-VOS-EI DE ENTRE AS NAÇÕES...
S. Porei o meu espírito dentro de vós,
e farei que caminheis segundo a minha Palavra;
vós sereis o meu povo,
e Eu serei o vosso Deus.
A. TOMAR-VOS-EI DE ENTRE AS NAÇÕES...
157","https://media.ressuscitou.pt/book/tomarvosei_dentre_as_nacoes.png","Branco|Entrada"
"Tu cobriste de vergonha a morte","158 ER |
Homilia de Melitão de Sardes sobre a Páscoa - Ofício de Leitura de Quinta-feira Santa

S. Tu cobriste de vergonha a morte, S. Tu encarnaste no seio de Maria,
Tu encheste de luto o inferno; foste suspenso no madeiro,
açoitaste a iniquidade, sepultado na terra,
tiraste à injustiça os seus filhos; (BISA) e, ressuscitado dentre os mortos,
como Moisés ao Faraó, subiste aos céus.
como Moisés ao Faraó. Tu és a Páscoa da Salvação,

o Tu és o cordeiro nascido de Maria.
Tu nos passaste da escravidão à liberdade; A. MARIA, CORDEIRA SEM MANCHA...
das trevas à luz, da morte à vida,
da tirania ao Reino eterno. S. Tu foste tirado do rebanho,
Tu és a Páscoa da Salvação, conduzido ao sacrifício,
Tu és o cordeiro nascido de Maria. imolado pela tarde, sepultado à noite;
na Cruz não te quebraram nenhum osso,

A. MARIA, CORDEIRA SEM MANCHA, nem na terra experimentaste a corrupção;

MARIA, A INOCENTE CORDEIRA. Tu, ressuscitando da morte,
E fizeste ressurgir a humanidade

S. Tu foste assassinado em Abel; do profundo do sepulcro. o
Tu foste atado em Isaac; vendido em José; Tu és o cordeiro que não abre a boca,
abandonado sobre as águas em Moisés. Tu és o cordeiro nascido de Maria.
Perseguido em David, A. MARIA, CORDEIRA SEM MANCHA...
desprezado em todos os profetas. .
Tu és o cordeiro que não abre a boca,
Tu és o cordeiro nascido de Maria.

A. MARIA, CORDEIRA SEM MANCHA...

158","https://media.ressuscitou.pt/book/tu_cobriste_de_vergonha_a_morte.png","Branco|Páscoa - Pentecostes|Fração do Pão"
"Tu me ensinarás o caminho da vida","160 Re | |
| Salmo 16 (15)

S. Tu me ensinarás o caminho da vida, Bendigo o Senhor que me aconselha,
Tu me ensinarás o caminho da vida, até de noite instrui o meu coração.
alegria plena em tua presença, Tenho sempre diante de mim o Senhor,
delícias eternas à tua direita. está à minha direita, não vacilarei.

A. TU ME ENSINARÁS O CAMINHO DA VIDA, A. TU ME ENSINARÁS O CAMINHO DA VIDA...
TU ME ENSINARÁS O CAMINHO DA VIDA,

ALEGRIA PLENA EM TUA PRESENÇA, S. Porisso o meu coração se alegra,
DELÍCIAS ETERNAS À TUA DIREITA. a minha alma exulta,
e a minha carne descansa tranquila,

S. Protege-me, meu Deus, em Ti me refugio. porque não abandonarás
Eu digo a Deus: “Tu és o meu Senhor, a minha vida no sepulcro,
sem Ti não tenho nada”. nem deixarás que o teu santo

experimente a corrupção,

A. TU ME ENSINARÁS O CAMINHO DA VIDA... a corrupção.

S. O Senhor é a minha herança e o meu cálice, A. TU ME ENSINARÁS O CAMINHO DA VIDA...
a minha vida está nas suas mãos,
coube-me em sorte um lote magnífico,
encanta-me a minha herança.

160","https://media.ressuscitou.pt/book/tu_me_ensinaras_o_caminho_da_vida.png","Branco|Entrada|Advento"
